location,Type of House,Price of m2,Land Area,Total Price Number,Total Price
"Linh Xuân, TP Thủ Đức",Đất thổ cư,53.12,440,23372.8,23.37 tỷ
"Linh Xuân, TP Thủ Đức",Đất thổ cư,53.12,460,24435.199999999997,24.44 tỷ
"Linh Xuân, TP Thủ Đức",Đất thổ cư,53.12,480,25497.6,25.5 tỷ
"Linh Xuân, TP Thủ Đức",Đất thổ cư,53.12,500,26560.0,26.56 tỷ
"Linh Xuân, TP Thủ Đức",Chung cư,36.12,30,1083.6,1.08 tỷ
"Linh Xuân, TP Thủ Đức",Chung cư,36.12,50,1805.9999999999998,1.81 tỷ
"Linh Xuân, TP Thủ Đức",Chung cư,36.12,70,2528.3999999999996,2.53 tỷ
"Linh Xuân, TP Thủ Đức",Chung cư,36.12,90,3250.7999999999997,3.25 tỷ
"Linh Xuân, TP Thủ Đức",Chung cư,36.12,110,3973.2,3.97 tỷ
"Linh Xuân, TP Thủ Đức",Chung cư,36.12,130,4695.599999999999,4.7 tỷ
"Linh Xuân, TP Thủ Đức",Chung cư,36.12,150,5418.0,5.42 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,60,5610.0,5.61 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,80,7480.0,7.48 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,100,9350.0,9.35 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,120,11220.0,11.22 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,140,13090.0,13.09 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,160,14960.0,14.96 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,180,16830.0,16.83 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,200,18700.0,18.7 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,220,20570.0,20.57 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,240,22440.0,22.44 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,260,24310.0,24.31 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,280,26180.0,26.18 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,300,28050.0,28.05 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,320,29920.0,29.92 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,340,31790.0,31.79 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,360,33660.0,33.66 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,380,35530.0,35.53 tỷ
"Long Bình, TP Thủ Đức",Nhà mặt tiền,93.5,400,37400.0,37.4 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,200,24650.0,24.65 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,220,27115.0,27.11 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,240,29580.0,29.58 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,260,32045.0,32.05 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,280,34510.0,34.51 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,300,36975.0,36.98 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,320,39440.0,39.44 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,340,41905.0,41.91 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,360,44370.0,44.37 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,380,46835.0,46.84 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,400,49300.0,49.3 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,420,51765.0,51.77 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,440,54230.0,54.23 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,460,56695.0,56.7 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,480,59160.0,59.16 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,500,61625.0,61.62 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,520,64090.0,64.09 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,540,66555.0,66.56 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,560,69020.0,69.02 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,580,71485.0,71.48 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,600,73950.0,73.95 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,620,76415.0,76.42 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,640,78880.0,78.88 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,660,81345.0,81.34 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,680,83810.0,83.81 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,700,86275.0,86.28 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,720,88740.0,88.74 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,740,91205.0,91.2 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,760,93670.0,93.67 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,780,96135.0,96.14 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,800,98600.0,98.6 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,820,101065.0,101.06 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,840,103530.0,103.53 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,860,105995.0,106.0 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,880,108460.0,108.46 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,900,110925.0,110.92 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,920,113390.0,113.39 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,940,115855.0,115.86 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,960,118320.0,118.32 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,980,120785.0,120.78 tỷ
"Long Bình, TP Thủ Đức",Biệt thự,123.25,1000,123250.0,123.25 tỷ
"Long Bình, TP Thủ Đức",Nhà hẻm,42.5,40,1700.0,1.7 tỷ
"Long Bình, TP Thủ Đức",Nhà hẻm,42.5,60,2550.0,2.55 tỷ
"Long Bình, TP Thủ Đức",Nhà hẻm,42.5,80,3400.0,3.4 tỷ
"Long Bình, TP Thủ Đức",Nhà hẻm,42.5,100,4250.0,4.25 tỷ
"Long Bình, TP Thủ Đức",Nhà hẻm,42.5,120,5100.0,5.1 tỷ
"Long Bình, TP Thủ Đức",Nhà hẻm,42.5,140,5950.0,5.95 tỷ
"Long Bình, TP Thủ Đức",Nhà hẻm,42.5,160,6800.0,6.8 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,60,3187.2,3.19 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,80,4249.599999999999,4.25 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,100,5312.0,5.31 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,120,6374.4,6.37 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,140,7436.799999999999,7.44 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,160,8499.199999999999,8.5 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,180,9561.6,9.56 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,200,10624.0,10.62 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,220,11686.4,11.69 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,240,12748.8,12.75 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,260,13811.199999999999,13.81 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,280,14873.599999999999,14.87 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,300,15936.0,15.94 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,320,16998.399999999998,17.0 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,340,18060.8,18.06 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,360,19123.2,19.12 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,380,20185.6,20.19 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,400,21248.0,21.25 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,420,22310.399999999998,22.31 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,440,23372.8,23.37 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,460,24435.199999999997,24.44 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,480,25497.6,25.5 tỷ
"Long Bình, TP Thủ Đức",Đất thổ cư,53.12,500,26560.0,26.56 tỷ
"Long Bình, TP Thủ Đức",Chung cư,36.12,30,1083.6,1.08 tỷ
"Long Bình, TP Thủ Đức",Chung cư,36.12,50,1805.9999999999998,1.81 tỷ
"Long Bình, TP Thủ Đức",Chung cư,36.12,70,2528.3999999999996,2.53 tỷ
"Long Bình, TP Thủ Đức",Chung cư,36.12,90,3250.7999999999997,3.25 tỷ
"Long Bình, TP Thủ Đức",Chung cư,36.12,110,3973.2,3.97 tỷ
"Long Bình, TP Thủ Đức",Chung cư,36.12,130,4695.599999999999,4.7 tỷ
"Long Bình, TP Thủ Đức",Chung cư,36.12,150,5418.0,5.42 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,60,5610.0,5.61 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,80,7480.0,7.48 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,100,9350.0,9.35 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,120,11220.0,11.22 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,140,13090.0,13.09 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,160,14960.0,14.96 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,180,16830.0,16.83 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,200,18700.0,18.7 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,220,20570.0,20.57 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,240,22440.0,22.44 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,260,24310.0,24.31 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,280,26180.0,26.18 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,300,28050.0,28.05 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,320,29920.0,29.92 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,340,31790.0,31.79 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,360,33660.0,33.66 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,380,35530.0,35.53 tỷ
"Long Phước, TP Thủ Đức",Nhà mặt tiền,93.5,400,37400.0,37.4 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,200,24650.0,24.65 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,220,27115.0,27.11 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,240,29580.0,29.58 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,260,32045.0,32.05 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,280,34510.0,34.51 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,300,36975.0,36.98 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,320,39440.0,39.44 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,340,41905.0,41.91 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,360,44370.0,44.37 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,380,46835.0,46.84 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,400,49300.0,49.3 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,420,51765.0,51.77 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,440,54230.0,54.23 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,460,56695.0,56.7 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,480,59160.0,59.16 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,500,61625.0,61.62 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,520,64090.0,64.09 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,540,66555.0,66.56 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,560,69020.0,69.02 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,580,71485.0,71.48 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,600,73950.0,73.95 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,620,76415.0,76.42 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,640,78880.0,78.88 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,660,81345.0,81.34 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,680,83810.0,83.81 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,700,86275.0,86.28 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,720,88740.0,88.74 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,740,91205.0,91.2 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,760,93670.0,93.67 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,780,96135.0,96.14 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,800,98600.0,98.6 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,820,101065.0,101.06 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,840,103530.0,103.53 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,860,105995.0,106.0 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,880,108460.0,108.46 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,900,110925.0,110.92 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,920,113390.0,113.39 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,940,115855.0,115.86 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,960,118320.0,118.32 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,980,120785.0,120.78 tỷ
"Long Phước, TP Thủ Đức",Biệt thự,123.25,1000,123250.0,123.25 tỷ
"Long Phước, TP Thủ Đức",Nhà hẻm,42.5,40,1700.0,1.7 tỷ
"Long Phước, TP Thủ Đức",Nhà hẻm,42.5,60,2550.0,2.55 tỷ
"Long Phước, TP Thủ Đức",Nhà hẻm,42.5,80,3400.0,3.4 tỷ
"Long Phước, TP Thủ Đức",Nhà hẻm,42.5,100,4250.0,4.25 tỷ
"Long Phước, TP Thủ Đức",Nhà hẻm,42.5,120,5100.0,5.1 tỷ
"Long Phước, TP Thủ Đức",Nhà hẻm,42.5,140,5950.0,5.95 tỷ
"Long Phước, TP Thủ Đức",Nhà hẻm,42.5,160,6800.0,6.8 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,60,3187.2,3.19 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,80,4249.599999999999,4.25 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,100,5312.0,5.31 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,120,6374.4,6.37 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,140,7436.799999999999,7.44 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,160,8499.199999999999,8.5 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,180,9561.6,9.56 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,200,10624.0,10.62 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,220,11686.4,11.69 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,240,12748.8,12.75 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,260,13811.199999999999,13.81 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,280,14873.599999999999,14.87 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,300,15936.0,15.94 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,320,16998.399999999998,17.0 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,340,18060.8,18.06 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,360,19123.2,19.12 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,380,20185.6,20.19 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,400,21248.0,21.25 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,420,22310.399999999998,22.31 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,440,23372.8,23.37 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,460,24435.199999999997,24.44 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,480,25497.6,25.5 tỷ
"Long Phước, TP Thủ Đức",Đất thổ cư,53.12,500,26560.0,26.56 tỷ
"Long Phước, TP Thủ Đức",Chung cư,36.12,30,1083.6,1.08 tỷ
"Long Phước, TP Thủ Đức",Chung cư,36.12,50,1805.9999999999998,1.81 tỷ
"Long Phước, TP Thủ Đức",Chung cư,36.12,70,2528.3999999999996,2.53 tỷ
"Long Phước, TP Thủ Đức",Chung cư,36.12,90,3250.7999999999997,3.25 tỷ
"Long Phước, TP Thủ Đức",Chung cư,36.12,110,3973.2,3.97 tỷ
"Long Phước, TP Thủ Đức",Chung cư,36.12,130,4695.599999999999,4.7 tỷ
"Long Phước, TP Thủ Đức",Chung cư,36.12,150,5418.0,5.42 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,60,6600.0,6.6 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,80,8800.0,8.8 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,100,11000.0,11.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,120,13200.0,13.2 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,140,15400.0,15.4 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,160,17600.0,17.6 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,180,19800.0,19.8 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,200,22000.0,22.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,220,24200.0,24.2 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,240,26400.0,26.4 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,260,28600.0,28.6 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,280,30800.0,30.8 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,300,33000.0,33.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,320,35200.0,35.2 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,340,37400.0,37.4 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,360,39600.0,39.6 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,380,41800.0,41.8 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà mặt tiền,110.0,400,44000.0,44.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,200,29000.0,29.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,220,31900.0,31.9 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,240,34800.0,34.8 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,260,37700.0,37.7 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,280,40600.0,40.6 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,300,43500.0,43.5 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,320,46400.0,46.4 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,340,49300.0,49.3 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,360,52200.0,52.2 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,380,55100.0,55.1 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,400,58000.0,58.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,420,60900.0,60.9 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,440,63800.0,63.8 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,460,66700.0,66.7 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,480,69600.0,69.6 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,500,72500.0,72.5 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,520,75400.0,75.4 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,540,78300.0,78.3 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,560,81200.0,81.2 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,580,84100.0,84.1 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,600,87000.0,87.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,620,89900.0,89.9 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,640,92800.0,92.8 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,660,95700.0,95.7 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,680,98600.0,98.6 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,700,101500.0,101.5 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,720,104400.0,104.4 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,740,107300.0,107.3 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,760,110200.0,110.2 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,780,113100.0,113.1 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,800,116000.0,116.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,820,118900.0,118.9 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,840,121800.0,121.8 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,860,124700.0,124.7 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,880,127600.0,127.6 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,900,130500.0,130.5 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,920,133400.0,133.4 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,940,136300.0,136.3 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,960,139200.0,139.2 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,980,142100.0,142.1 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Biệt thự,145.0,1000,145000.0,145.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà hẻm,50.0,40,2000.0,2.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà hẻm,50.0,60,3000.0,3.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà hẻm,50.0,80,4000.0,4.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà hẻm,50.0,100,5000.0,5.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà hẻm,50.0,120,6000.0,6.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà hẻm,50.0,140,7000.0,7.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Nhà hẻm,50.0,160,8000.0,8.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,60,3750.0,3.75 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,80,5000.0,5.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,100,6250.0,6.25 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,120,7500.0,7.5 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,140,8750.0,8.75 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,160,10000.0,10.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,180,11250.0,11.25 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,200,12500.0,12.5 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,220,13750.0,13.75 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,240,15000.0,15.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,260,16250.0,16.25 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,280,17500.0,17.5 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,300,18750.0,18.75 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,320,20000.0,20.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,340,21250.0,21.25 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,360,22500.0,22.5 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,380,23750.0,23.75 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,400,25000.0,25.0 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,420,26250.0,26.25 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,440,27500.0,27.5 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,460,28750.0,28.75 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,480,30000.0,30.0 tỷ
